ident,expense_total,income_assetsales,hours_outside_age16_65,treatment,hours_outside_age6_65,hours_chores_age6_65,members_resid,nadults_resid,head_age,act_livestock,act_business,borrowed_total
136041,131800,0,0,1,0,126,NA,NA,NA,NA,NA,NA
136019,6800,0,42,1,78,91,NA,NA,NA,NA,NA,NA
136053,55000,0,0,1,0,164,NA,NA,NA,NA,NA,NA
136013,31840,0,0,1,0,140,NA,NA,NA,NA,NA,NA
136040,43100,0,0,1,0,84,NA,NA,NA,NA,NA,NA
136074,158200,0,0,1,0,133,7,4,46,1,0,0
136028,94185,0,0,1,0,84,6,2,38,1,0,1
136056,2500,0,27,1,27,322,8,5,42,0,0,0
136021,23850,0,0,1,0,35,3,2,30,1,0,0
136055,23750,0,0,1,0,63,6,2,37,1,0,1
136007,735,0,0,1,0,28,4,2,44,1,0,0
136016,5400,0,15,1,15,56,4,2,35,1,0,0
136035,0,0,24,1,24,28,4,2,31,0,0,0
136042,19900,0,32,1,32,70,5,2,45,0,0,1
136009,10700,0,168,1,168,56,8,5,47,1,0,0
136052,720,0,0,1,0,42,7,2,39,1,0,1
136044,108750,0,0,1,0,98,8,8,60,1,0,0
136020,1620,0,0,1,0,42,7,2,37,1,0,0
136039,93350,0,0,1,0,56,4,2,23,1,0,0
136071,37320,0,0,1,0,56,5,2,39,1,0,0
136069,8300,0,0,1,0,70,8,3,52,1,0,1
136005,5620,0,48,1,48,98,7,4,51,1,1,0
136008,37450,0,0,1,0,49,7,3,43,1,0,0
136015,13300,0,161,1,189,63,7,5,60,1,0,1
201103,800,0,0,0,0,63,NA,NA,NA,NA,NA,NA
201029,4210,0,0,0,0,90,NA,NA,NA,NA,NA,NA
201106,350,0,0,0,0,77,NA,NA,NA,NA,NA,NA
201095,1400,0,70,0,70,196,NA,NA,NA,NA,NA,NA
201098,500,0,36,0,36,112,7,6,58,1,0,0
201080,3760,0,32,0,32,36,10,8,73,1,0,0
201008,12700,0,0,0,0,50,4,4,75,1,0,1
201062,5840,0,42,0,42,147,8,4,62,1,0,0
201024,0,0,0,0,0,0,2,2,120,1,0,0
201079,4710,0,56,0,56,121,6,5,46,1,0,1
201002,3400,0,24,0,24,0,2,2,37,1,0,0
201026,4000,0,0,0,0,14,8,5,72,1,0,0
201016,34195,0,18,0,18,196,11,5,70,1,0,0
201025,600,0,0,0,0,98,NA,NA,NA,NA,NA,NA
201094,2580,0,16,0,16,116,10,3,44,1,0,0
201012,14830,0,0,0,0,98,8,6,69,1,0,0
201011,0,0,48,0,48,28,4,2,32,0,0,0
201101,0,0,0,0,0,266,6,5,58,0,0,1
201088,10080,0,68,0,68,119,7,7,64,1,0,0
201018,950,0,24,0,24,91,7,4,44,1,0,1
201091,0,0,40,0,40,70,5,2,38,0,0,0
201039,0,0,36,0,36,42,6,4,69,0,0,0
201036,16850,0,30,0,30,168,8,8,32,1,0,0
201013,7060,0,48,0,48,49,6,5,43,1,0,0
201046,8600,0,0,0,0,119,4,4,64,1,0,1
201017,1600,0,0,0,0,91,6,5,71,0,0,0
201044,0,0,40,0,40,42,5,3,32,1,0,0
201083,0,0,40,0,40,42,5,2,37,1,0,0
201078,0,0,0,0,0,259,8,7,49,1,0,0
201100,22620,0,0,0,0,84,5,5,89,1,0,1
201075,350,0,21,0,21,91,10,3,46,1,0,0
201031,15700,0,0,0,0,196,5,5,59,1,0,0
200099,4750,0,0,1,0,63,NA,NA,NA,NA,NA,NA
200077,8960,0,83,1,83,112,NA,NA,NA,NA,NA,NA
200084,21600,0,9,1,9,203,NA,NA,NA,NA,NA,NA
200010,2500,0,60,1,60,49,NA,NA,NA,NA,NA,NA
200067,9560,0,42,1,42,49,NA,NA,NA,NA,NA,NA
200090,0,0,25,1,25,84,2,2,45,0,0,0
200091,0,0,40,1,40,42,6,4,58,0,0,0
200039,0,0,0,1,0,210,9,4,45,0,0,0
200048,1150,0,0,1,0,70,5,4,50,1,0,0
200073,11500,0,40,1,40,56,8,4,79,1,0,0
200061,0,0,0,1,0,105,9,5,44,1,0,0
200075,1200,0,0,1,0,56,9,6,54,1,0,0
200008,1300,0,0,1,0,35,NA,NA,NA,NA,NA,NA
200053,3880,0,0,1,0,52,4,4,75,1,0,0
200003,3250,0,0,1,0,82,9,5,85,1,0,1
200074,67200,0,35,1,35,56,3,3,55,1,0,0
200065,4200,0,24,1,24,280,7,6,50,1,0,1
200054,1200,0,24,1,24,28,7,4,42,1,0,0
200089,0,0,0,1,0,0,2,2,82,1,0,0
200056,2400,0,0,1,0,84,3,2,NA,1,0,0
200014,1560,0,0,1,0,49,7,3,97,1,0,0
200085,1300,0,0,1,0,49,4,4,33,1,0,1
200041,146400,0,0,1,0,182,9,5,48,1,1,0
200030,950,0,72,1,72,42,5,3,48,0,0,0
200046,27450,0,30,1,30,77,5,2,38,1,0,0
200007,350,0,0,1,0,126,8,8,83,1,0,0
200044,11700,0,0,1,0,35,7,2,39,0,1,0
200096,9700,0,73,1,73,98,8,5,42,1,0,0
200095,10420,0,0,1,0,76,7,6,59,1,0,1
200058,0,0,0,1,0,238,9,5,52,0,0,0
200079,4900,0,0,1,0,25,7,4,81,1,0,1
211076,3330,0,42,0,42,56,NA,NA,NA,NA,NA,NA
211025,6190,0,136,0,136,15,NA,NA,NA,NA,NA,NA
211046,3900,0,60,0,60,55,NA,NA,NA,NA,NA,NA
211018,3000,0,114,0,114,78,NA,NA,NA,NA,NA,NA
211048,17820,0,0,0,0,14,4,4,26,1,0,0
211032,6800,0,16,0,16,39,6,5,46,1,0,0
211035,3150,0,48,0,48,7,5,4,NA,1,0,0
211054,241740,0,0,0,0,6,5,5,59,1,1,1
211036,0,0,0,0,0,36,4,2,36,0,0,0
211086,11740,0,40,0,40,67,6,6,60,0,0,0
211005,5320,0,50,0,50,42,NA,NA,NA,NA,NA,NA
211078,1200,0,110,0,110,60,9,6,38,0,0,0
211023,0,0,0,0,0,42,5,2,33,0,0,0
211019,0,0,0,0,0,18,1,1,52,0,0,0
211020,30341.6,0,0,0,0,42,5,2,NA,1,1,0
211041,13460,0,48,0,48,60,7,7,67,1,0,0
211055,1800,0,54,0,54,57,7,2,39,0,0,0
211088,1400,0,110,0,110,82,6,6,37,0,0,0
211053,0,0,0,0,56,21,5,2,32,1,0,0
211070,0,0,54,0,108,54,8,5,48,0,0,0
211052,11460,0,0,0,0,63,7,5,59,0,0,0
211062,0,0,0,0,70,28,6,2,38,0,0,0
211024,96870,0,0,0,0,6,10,6,55,1,1,0
211012,8580,0,64,0,64,35,5,5,60,0,0,0
211010,1200,0,0,0,70,21,4,2,38,1,0,0
211002,17460,0,0,0,0,28,6,3,44,1,1,0
208035,11800,0,112,1,112,28,NA,NA,NA,NA,NA,NA
208032,4380,0,88,1,88,51,NA,NA,NA,NA,NA,NA
208059,0,0,180,1,180,48,NA,NA,NA,NA,NA,NA
208027,25290,0,0,1,0,35,NA,NA,NA,NA,NA,NA
208020,4360,0,48,1,48,87,5,3,59,1,0,0
208034,0,0,0,1,0,36,5,2,29,0,0,0
208012,1850,0,80,1,80,14,6,6,74,1,0,0
208072,0,0,60,1,60,30,5,4,63,0,0,0
208005,27770,0,0,1,48,72,10,6,53,1,0,0
208057,30880,0,0,1,0,48,10,7,48,0,0,0
208077,0,0,126,1,186,57,7,5,46,0,0,0
208085,33550,0,48,1,48,31,7,3,42,1,0,0
208025,0,0,48,1,48,0,6,4,44,0,0,0
208089,102000,0,90,1,90,21,7,6,54,0,1,1
208052,120,0,96,1,96,50,5,5,52,1,0,1
208064,25000,0,0,1,42,42,10,7,78,1,0,0
208051,0,0,126,1,196,42,7,6,52,0,0,0
208049,1410,0,0,1,45,48,6,4,38,0,0,1
208073,0,0,56,1,56,14,3,2,35,0,0,0
208002,2040,0,0,1,56,34,6,4,43,1,0,1
208037,2520,0,0,1,60,36,6,4,49,1,0,0
208054,109550,0,0,1,0,35,5,4,45,1,0,0
208087,0,0,0,1,0,72,4,4,72,0,0,1
208015,75400,0,0,1,0,35,3,3,72,0,0,0
208023,0,0,0,1,0,28,6,2,37,0,0,0
208003,9060,0,0,1,30,35,5,2,42,1,0,0
190046,100200,0,0,0,0,154,NA,NA,NA,NA,NA,NA
190008,0,0,126,0,126,84,NA,NA,NA,NA,NA,NA
190082,980,0,91,0,91,14,NA,NA,NA,NA,NA,NA
190089,3990,0,96,0,96,84,NA,NA,NA,NA,NA,NA
190074,0,0,84,0,84,56,NA,NA,NA,NA,NA,NA
190076,0,0,84,0,84,28,NA,NA,NA,NA,NA,NA
190081,46020,0,90,0,90,70,NA,NA,NA,NA,NA,NA
190012,65020,0,0,0,0,175,NA,NA,NA,NA,NA,NA
190037,4460,0,72,0,72,56,NA,NA,NA,NA,NA,NA
190045,0,0,0,0,0,49,NA,NA,NA,NA,NA,NA
190080,51620,0,0,0,0,56,4,4,47,1,1,0
190047,0,0,48,0,48,0,5,2,37,0,0,0
190055,0,0,0,0,0,0,1,1,48,0,1,1
190075,1440,0,0,0,0,91,2,2,38,0,1,0
190102,80,0,48,0,48,112,7,5,42,1,0,0
190032,8040,0,28,0,28,56,5,2,40,1,0,0
190050,50,0,9,0,9,105,6,4,62,1,0,0
190084,0,0,42,0,42,56,6,3,54,0,0,0
190060,0,0,42,0,42,84,5,2,42,0,0,0
190052,0,0,60,0,60,70,NA,NA,NA,NA,NA,NA
190071,15570,0,42,0,42,98,NA,NA,NA,NA,NA,NA
190079,0,0,40,0,40,70,5,2,38,0,0,0
190078,0,0,56,0,56,88,6,3,43,0,0,0
190040,960,0,56,0,56,70,8,3,47,1,0,0
190101,17400,0,0,0,0,42,6,5,52,1,0,0
190059,285,0,56,0,56,56,NA,NA,NA,NA,NA,NA
190029,22100,0,61,0,61,112,8,5,56,1,1,1
190030,12140,0,0,0,0,0,5,2,36,1,0,0
190017,50190,0,0,0,0,81,7,3,44,1,1,0
190092,0,0,56,0,56,49,3,2,27,0,0,0
190058,0,0,42,0,42,84,7,3,44,0,0,0
190057,18000,0,42,0,42,28,4,2,50,1,0,0
190064,5400,0,126,0,126,91,11,10,57,1,0,0
190108,2736,0,36,0,36,49,5,2,44,1,0,0
190099,960,0,126,0,126,168,7,6,77,0,1,0
190087,3600,0,42,0,42,28,5,4,30,1,0,0
191069,1910,0,88,1,88,56,NA,NA,NA,NA,NA,NA
191070,12360,0,108,1,108,98,NA,NA,NA,NA,NA,NA
191050,1000,0,96,1,96,140,NA,NA,NA,NA,NA,NA
191032,8560,0,42,1,42,35,NA,NA,NA,NA,NA,NA
191024,55110,0,0,1,0,49,NA,NA,NA,NA,NA,NA
191057,11600,0,0,1,0,42,NA,NA,NA,NA,NA,NA
191020,163490,0,168,1,168,42,NA,NA,NA,NA,NA,NA
191055,44290,0,81,1,81,140,NA,NA,NA,NA,NA,NA
191010,20,0,60,1,60,70,NA,NA,NA,NA,NA,NA
191056,5192,0,168,1,168,98,9,7,47,1,0,0
191090,0,0,56,1,56,112,4,3,53,0,0,0
191046,18300,0,48,1,48,112,6,6,45,1,0,0
191003,300,0,9,1,9,56,2,2,49,1,0,0
191111,1400,0,0,1,0,35,3,2,72,1,0,0
191101,4277,0,32,1,32,161,6,4,54,1,0,0
191023,230,0,48,1,48,49,3,2,32,0,0,0
191098,0,0,0,1,0,49,5,2,43,0,1,0
191013,9692.5,0,138,1,138,56,7,7,54,1,0,0
191025,15370,0,0,1,0,49,5,2,34,1,0,0
191018,12000,0,42,1,42,56,7,7,41,1,0,0
191085,0,0,42,1,42,56,5,3,45,1,0,0
191028,174000,0,70,1,70,56,5,5,53,0,1,0
191099,0,0,56,1,56,56,5,2,39,0,0,0
191045,4845,0,0,1,0,56,5,4,37,1,0,0
191005,5140,0,56,1,56,56,6,3,72,1,0,0
191012,21340,0,56,1,56,98,7,5,40,1,0,1
191067,10060,0,112,1,112,84,7,5,65,1,0,0
191048,3000,0,56,1,56,0,5,2,30,1,0,0
191037,5040,0,54,1,54,133,7,5,52,1,0,0
191064,0,0,32,1,32,49,4,2,33,0,0,1
191107,220,0,138,1,138,126,8,6,28,1,0,0
191042,0,0,126,1,126,56,6,3,49,1,0,0
191087,7280,0,0,1,0,56,5,2,44,1,0,0
191105,6220,0,111,1,111,84,6,5,57,1,0,1
191031,7460,0,108,1,108,56,5,5,54,1,0,0
191095,0,0,0,1,0,0,1,1,72,1,0,0
191001,60,0,56,1,56,42,2,2,27,0,0,0
191080,0,0,36,1,36,42,4,2,37,1,0,0
140018,43540,0,0,0,0,35,NA,NA,NA,NA,NA,NA
140051,0,0,0,0,0,56,NA,NA,NA,NA,NA,NA
140013,1450,0,0,0,0,77,NA,NA,NA,NA,NA,NA
140022,8900,0,0,0,0,35,NA,NA,NA,NA,NA,NA
140008,54120,0,78,0,78,224,NA,NA,NA,NA,NA,NA
140012,0,0,0,0,0,35,4,2,38,0,0,1
140017,43430,0,0,0,0,56,3,2,55,1,0,0
140076,2680,0,0,0,0,0,2,2,70,0,0,0
140069,0,0,60,0,60,0,3,3,72,0,0,0
140020,18160,0,90,0,90,87,14,10,58,1,0,0
140080,0,0,56,0,56,35,3,3,60,0,0,0
140075,20800,0,56,0,56,89,6,6,70,1,0,0
140074,19600,0,0,0,0,114,7,4,48,1,0,0
140078,3600,0,56,0,56,143,7,2,36,1,0,0
140040,4400,0,0,0,0,35,4,2,30,0,0,0
140042,2500,0,0,0,0,35,4,4,52,0,0,0
140036,0,0,48,0,48,0,3,2,40,0,0,0
140077,0,0,0,0,50,56,6,2,32,0,0,0
140072,67900,0,0,0,0,35,4,2,65,1,0,0
140024,0,0,54,0,108,112,9,5,55,0,0,0
140070,0,0,0,0,48,0,4,2,32,0,0,0
140047,162040,0,0,0,0,0,2,2,82,1,0,0
140038,0,0,0,0,0,105,5,4,47,0,0,0
140044,0,0,0,0,0,0,4,2,40,0,0,0
140060,17020,0,56,0,112,89,8,5,49,1,0,0
142020,65750,0,0,1,0,63,NA,NA,NA,NA,NA,NA
143055,0,0,0,1,0,56,NA,NA,NA,NA,NA,NA
142077,0,0,270,1,270,56,NA,NA,NA,NA,NA,NA
143011,3560,0,0,1,40,49,NA,NA,NA,NA,NA,NA
143019,4200,0,48,1,48,84,NA,NA,NA,NA,NA,NA
142063,1940,0,0,1,28,56,6,3,42,0,0,0
142044,0,0,0,1,0,0,5,2,40,0,0,0
142069,0,0,70,1,70,0,4,2,30,0,0,0
141013,227100,0,0,1,0,35,7,3,47,0,0,0
142018,0,0,0,1,0,56,3,2,36,0,0,0
142074,47640,0,168,1,224,64,7,5,53,1,0,0
141014,16780,0,0,1,0,35,3,3,90,1,0,0
141016,8830,0,0,1,0,35,3,2,33,1,0,0
142079,12000,0,0,1,40,56,5,2,34,0,0,0
142075,0,0,0,1,78,0,6,2,58,0,0,0
141017,0,0,0,1,0,35,3,2,40,0,0,0
143027,0,0,0,1,0,42,3,3,24,0,0,1
142064,20260,0,0,1,56,83,7,3,49,1,0,0
141052,32850,0,0,1,0,91,7,6,52,1,0,0
143051,17300,0,0,1,91,69,6,4,63,1,0,0
143076,11000,0,24,1,24,56,3,3,65,1,0,0
142006,19370,0,0,1,0,77,3,3,50,0,0,0
142035,45780,0,0,1,0,35,7,6,77,1,0,0
143028,6000,0,112,1,112,84,4,4,52,1,0,0
142022,16000,0,120,1,120,154,10,10,84,1,0,0
141058,0,0,32,1,32,35,2,2,26,0,0,0
156057,5080,0,48,0,48,105,NA,NA,NA,NA,NA,NA
156067,10090,0,60,0,60,56,NA,NA,NA,NA,NA,NA
156008,15600,0,0,0,0,126,NA,NA,NA,NA,NA,NA
156025,29300,0,0,0,0,126,NA,NA,NA,NA,NA,NA
156037,9150,0,70,0,70,56,7,6,42,1,0,0
156015,0,0,48,0,48,147,10,5,42,0,0,0
156059,12280,0,0,0,0,70,5,2,43,1,0,0
156052,15560,0,0,0,0,56,2,2,42,1,0,0
156004,12640,0,0,0,0,112,6,5,52,1,0,0
156001,1650,0,40,0,40,56,4,3,82,1,0,0
156060,13220,0,0,0,0,126,5,4,70,1,0,0
156005,16950,0,0,0,0,56,6,5,58,1,0,0
156006,20000,0,0,0,0,42,5,3,44,1,1,0
156013,34900,0,48,0,48,98,7,5,46,1,1,0
156053,3600,0,40,0,40,84,7,4,57,1,0,0
156056,6620,0,0,0,0,91,7,3,48,1,0,0
156070,5500,0,56,0,56,56,10,6,34,1,0,0
156034,6940,0,140,0,140,168,9,5,47,1,0,0
156014,29400,0,0,0,0,70,5,4,48,1,0,0
156061,10700,0,54,0,54,98,4,4,57,1,0,0
156032,216000,0,0,0,0,70,3,2,31,0,1,0
156030,68000,0,0,0,0,98,5,4,53,1,1,0
156020,22000,0,0,0,0,91,3,3,64,1,1,0
156029,6070,0,0,0,0,70,5,2,44,1,0,0
156064,64440,0,0,0,0,79,6,4,44,1,1,0
157051,2100,0,0,1,0,112,NA,NA,NA,NA,NA,NA
157052,10250,0,71,1,71,42,6,5,37,1,0,0
157035,0,0,48,1,48,56,5,2,38,0,0,0
157031,948,0,0,1,0,49,5,3,50,0,1,0
157060,3600,0,56,1,56,84,6,3,46,1,0,0
157058,19550,0,0,1,0,68,5,4,63,1,0,0
157030,11690,0,40,1,40,52,6,5,53,1,0,0
157046,12243,0,0,1,0,72,6,3,55,1,0,0
157024,13770,0,0,1,0,64,6,3,35,1,0,0
157038,40720,0,42,1,42,91,6,5,36,1,0,0
157067,7220,0,0,1,0,42,3,3,58,1,0,0
151014,33400,0,16,0,56,23,NA,NA,NA,NA,NA,NA
151033,5520,0,96,0,144,63,NA,NA,NA,NA,NA,NA
151036,143760,0,0,0,0,35,NA,NA,NA,NA,NA,NA
151007,58770,0,0,0,0,63,NA,NA,NA,NA,NA,NA
151038,0,0,0,0,0,42,4,2,32,0,0,0
151039,12560,0,48,0,48,50,8,6,47,1,0,0
151045,5400,0,24,0,24,103,8,6,53,1,0,0
151074,23040,0,35,0,35,28,5,5,92,1,0,0
151053,2840,0,48,0,48,0,5,5,60,1,0,0
151021,0,0,48,0,48,42,4,2,44,0,0,0
151015,8400,0,48,0,48,0,4,2,39,1,0,0
151020,0,0,60,0,60,36,5,3,43,0,0,0
151023,0,0,48,0,48,14,3,3,56,0,0,0
151013,0,0,48,0,48,63,6,6,58,0,0,0
151057,0,0,0,0,48,35,4,2,34,0,0,1
151069,0,0,120,0,128,84,13,10,72,0,0,0
151043,9000,0,114,0,114,42,8,7,33,1,0,0
151017,0,0,60,0,60,0,4,2,40,0,0,0
151027,0,30000,56,0,56,7,5,4,NA,0,0,0
151010,2820,0,40,0,40,42,6,3,48,1,0,0
151041,0,0,180,0,180,42,10,9,74,0,0,0
151028,0,0,48,0,48,7,1,1,28,0,0,0
151064,4320,0,96,0,96,42,8,8,52,1,0,0
152011,0,0,104,1,104,42,NA,NA,NA,NA,NA,NA
152079,0,0,0,1,56,42,NA,NA,NA,NA,NA,NA
152091,0,0,40,1,40,14,NA,NA,NA,NA,NA,NA
152028,0,0,70,1,70,7,NA,NA,NA,NA,NA,NA
152015,3660,0,77,1,77,49,6,4,46,0,0,0
152023,0,0,0,1,0,42,5,2,34,0,0,0
152086,0,0,48,1,48,24,2,2,56,0,0,0
152059,0,0,0,1,0,0,5,2,32,0,0,0
152024,35496,0,0,1,0,24,2,2,29,0,1,0
152022,0,0,216,1,216,48,8,8,73,0,0,0
152010,0,0,48,1,48,0,4,2,37,0,0,0
152009,0,0,214,1,214,77,8,8,50,0,0,1
152004,0,0,72,1,72,0,3,2,43,0,0,0
152033,0,0,0,1,0,0,1,1,32,0,1,0
152046,4560,0,0,1,0,36,NA,NA,NA,NA,NA,NA
152063,0,0,0,1,0,42,7,5,43,1,0,0
152039,0,0,0,1,0,42,4,2,35,0,0,1
152019,0,0,0,1,84,36,5,2,52,0,0,0
152034,0,0,0,1,42,35,4,2,36,0,0,0
152038,0,0,84,1,84,36,4,2,37,0,0,0
152060,0,0,0,1,0,35,4,2,32,0,0,0
152043,0,0,42,1,42,0,5,2,27,0,0,1
152050,60000,0,0,1,0,14,2,2,57,0,1,0
152080,0,0,0,1,0,0,4,2,38,0,0,0
152021,5880,0,144,1,144,34,5,5,62,1,0,0
152017,0,0,84,1,84,0,3,2,47,0,0,0
054041,900,0,56,0,56,126,NA,NA,NA,NA,NA,NA
054022,10540,0,0,0,0,106,NA,NA,NA,NA,NA,NA
054026,9090,0,42,0,42,70,NA,NA,NA,NA,NA,NA
054044,4960,0,0,0,0,42,NA,NA,NA,NA,NA,NA
054064,8200,0,0,0,0,108,NA,NA,NA,NA,NA,NA
054020,6970,0,0,0,0,42,NA,NA,NA,NA,NA,NA
054028,4100,0,0,0,0,105,NA,NA,NA,NA,NA,NA
054015,900,0,0,0,0,98,NA,NA,NA,NA,NA,NA
054034,2420,0,0,0,0,56,5,3,51,1,0,0
054050,3800,0,0,0,0,42,7,2,39,1,0,0
054030,400,0,21,0,21,63,9,7,53,1,0,0
054062,7700,0,0,0,0,84,6,4,47,1,0,0
054018,4600,0,0,0,0,182,7,5,51,1,0,0
054039,5600,0,0,0,0,70,8,4,41,1,0,0
054053,0,0,40,0,40,0,5,2,30,0,0,0
054027,16020,0,0,0,0,70,6,2,34,1,0,0
054059,3000,0,0,0,0,42,6,2,44,1,0,0
054033,0,0,0,0,0,3,3,3,73,0,0,0
054055,4400,0,0,0,0,56,6,5,50,1,0,0
054003,3900,0,0,0,40,98,6,5,49,1,0,0
054024,5600,0,56,0,80,56,8,4,43,1,0,0
054056,6960,0,0,0,0,42,5,2,37,1,0,0
054025,0,0,56,0,56,0,4,2,29,0,0,0
050044,5200,0,0,1,0,42,NA,NA,NA,NA,NA,NA
050002,0,0,0,1,0,35,NA,NA,NA,NA,NA,NA
051042,8350,0,0,1,0,14,NA,NA,NA,NA,NA,NA
051056,2600,0,48,1,48,28,NA,NA,NA,NA,NA,NA
049082,24000,0,40,1,88,28,NA,NA,NA,NA,NA,NA
049085,4800,0,0,1,0,42,NA,NA,NA,NA,NA,NA
051054,2640,0,112,1,168,35,NA,NA,NA,NA,NA,NA
051032,23100,0,0,1,0,140,NA,NA,NA,NA,NA,NA
051071,14820,0,48,1,48,28,NA,NA,NA,NA,NA,NA
050080,0,0,0,1,0,63,8,4,53,1,0,0
050084,6790,0,48,1,48,0,3,3,33,1,0,0
050017,0,0,0,1,0,0,2,2,78,0,0,0
051018,0,0,0,1,0,21,1,1,56,0,0,0
051005,702,0,88,1,88,28,4,4,42,1,0,0
051038,10020,0,0,1,0,0,4,2,55,1,1,0
051006,0,0,24,1,24,35,2,2,29,0,0,0
049090,4620,0,0,1,0,70,6,5,48,1,0,0
050034,2400,0,0,1,0,35,4,1,37,1,0,0
050088,600,0,0,1,0,49,6,5,58,1,0,0
051058,0,0,0,1,0,42,7,2,40,1,0,0
050083,0,0,0,1,0,84,4,4,70,1,0,0
051016,3800,0,80,1,80,70,5,5,57,1,0,0
049031,0,0,0,1,0,42,4,2,27,0,0,0
051087,9500,0,0,1,0,42,3,3,50,1,0,0
051086,41320,0,0,1,0,42,5,2,38,1,1,0
051037,45000,0,0,1,0,35,2,2,62,0,1,0
049040,14220,0,0,1,0,42,7,5,56,1,0,0
051026,8730,0,0,1,0,0,3,3,65,0,0,0
051033,2600,0,0,1,0,168,8,7,36,0,0,0
050068,1200,0,0,1,0,63,8,2,62,1,0,0
051029,26060,0,80,1,80,84,5,4,54,0,0,0
051008,4340,0,40,1,40,42,2,2,44,1,0,0
051011,37695,0,0,1,0,14,1,1,47,0,0,0
051066,6460,0,0,1,0,84,5,5,28,1,0,1
050046,9600,0,56,1,56,98,5,5,42,1,1,0
080076,20940,0,0,0,0,0,NA,NA,NA,NA,NA,NA
080041,34620,0,0,0,0,112,NA,NA,NA,NA,NA,NA
080097,0,0,56,0,168,56,NA,NA,NA,NA,NA,NA
080095,3600,0,0,0,0,28,NA,NA,NA,NA,NA,NA
080089,12000,0,0,0,0,28,5,2,45,0,1,1
080065,8252,0,0,0,0,42,6,4,60,1,1,0
080020,20640,0,0,0,0,56,6,3,33,1,1,1
080061,0,0,32,0,32,35,4,2,37,0,0,1
080004,10970,0,0,0,0,28,4,2,30,0,0,1
080013,3960,0,35,0,35,56,6,6,54,1,0,1
080094,31200,10000,0,0,0,0,7,7,28,1,1,1
080034,2985,0,28,0,28,56,10,7,33,0,0,1
080047,6710,0,21,0,21,35,6,4,78,0,0,1
080050,0,0,40,0,40,42,7,4,62,0,0,0
080090,0,0,0,0,0,28,3,2,72,1,0,1
080039,15470,0,0,0,0,49,8,5,36,1,1,1
080009,24000,0,0,0,0,28,4,2,37,0,1,0
080088,0,0,14,0,14,28,4,2,35,1,0,0
080092,6260,0,0,0,0,21,4,2,34,1,0,1
080011,14400,0,64,0,64,46,7,5,32,0,1,1
080007,12330,0,0,0,0,35,3,2,55,1,0,0
080054,0,0,42,0,42,28,5,2,36,0,0,1
080049,23080,0,0,0,0,28,5,2,36,1,0,1
080016,0,0,32,0,32,38,5,2,45,0,0,0
080086,0,0,0,0,0,21,4,2,34,1,0,0
083075,7160,0,0,1,0,126,NA,NA,NA,NA,NA,NA
083047,3120,0,56,1,56,41,NA,NA,NA,NA,NA,NA
083090,5000,0,0,1,0,28,NA,NA,NA,NA,NA,NA
083071,1210,0,0,1,0,70,NA,NA,NA,NA,NA,NA
083055,4070,0,0,1,0,28,NA,NA,NA,NA,NA,NA
083008,6660,0,0,1,0,49,11,8,NA,1,1,0
083092,6000,0,0,1,0,28,5,5,48,1,0,1
083093,5875,0,0,1,0,56,4,3,49,1,0,1
083031,5550,0,0,1,0,56,10,7,60,1,0,0
083061,24970,10000,0,1,0,42,8,4,38,1,0,1
083074,1800,0,0,1,0,63,7,6,56,1,0,0
083065,3520,0,0,1,0,77,5,3,40,1,0,0
083081,120,0,0,1,0,0,1,1,80,1,0,0
083079,0,0,0,1,0,21,4,2,37,1,0,0
083046,4180,0,0,1,0,56,7,6,30,1,0,1
083001,2100,0,0,1,0,31,4,3,NA,1,0,0
083051,1000,0,56,1,56,49,5,3,46,1,0,1
083005,8390,0,0,1,0,49,6,5,59,1,0,0
083045,4240,0,14,1,14,28,3,2,73,1,0,0
083038,22470,0,8,1,8,60,7,6,51,1,0,0
083034,5530,0,0,1,0,21,3,2,33,1,0,0
083014,1680,0,16,1,16,49,8,5,50,1,0,1
083021,566860,0,0,1,0,70,6,4,45,1,1,1
083086,0,0,0,1,0,70,8,5,33,1,0,0
083025,0,0,0,1,0,16,3,3,70,1,0,0
083037,40775,0,0,1,0,84,7,7,73,1,0,0
083056,7470,0,8,1,8,36,5,5,54,1,0,0
083089,27000,0,0,1,0,46,4,3,62,1,1,0
083082,2165,0,0,1,0,56,6,6,60,1,0,0
083002,4904,0,0,1,0,28,6,3,45,1,0,1
007067,24930,0,33,0,33,87,NA,NA,NA,NA,NA,NA
007013,10444,0,80,0,80,15,NA,NA,NA,NA,NA,NA
007050,3680,0,15,0,15,56,NA,NA,NA,NA,NA,NA
007102,6800,0,0,0,0,106,NA,NA,NA,NA,NA,NA
007093,1040,0,0,0,0,10,1,1,59,1,0,0
007004,2615,0,0,0,0,28,3,2,37,1,0,0
007044,8100,0,0,0,0,63,7,5,68,1,0,0
007019,28686,0,0,0,0,42,7,5,52,1,1,0
007068,6090,0,0,0,0,84,10,10,67,1,0,1
007045,253775,0,0,0,0,0,3,2,NA,1,1,0
007059,3330,0,0,0,0,56,7,5,60,0,0,0
007037,8070,0,112,0,112,28,5,5,70,1,0,1
007074,1200,0,56,0,56,56,8,5,52,0,0,0
007053,0,0,42,0,42,35,5,2,32,1,0,0
007051,4360,0,61,0,61,49,4,3,58,1,0,0
007092,4035,0,49,0,49,49,4,4,69,0,0,0
007048,8040,0,42,0,42,15,7,3,48,1,0,1
007033,3990,0,98,0,98,56,6,6,63,1,0,1
